faculty,date,start_time,duration_min,subject,instructor,room,group,type,status
"Its1","2026-05-11","11:00","90","Technologie IoT","dr inż. P. Król","201","Lk1","laboratoria","aktywne"
"Its1","2026-05-12","07:00","900","Święto Szkoły","Brak","-","Wszystkie grupy","święto","wolne"
"Its1","2026-05-13","10:00","135","Sterowanie i programowanie robotów stacjonarnych","dr inż. M. Sieja","11","L1","laboratoria","aktywne"
"Its1","2026-05-14","16:45","90","Metody komputerowe w analizie i syntezie układów mechatronicznych","dr inż. S. Bartel / mgr inż. P. Tofilski","10","W","wykład","aktywne"
"Its1","2026-05-14","18:30","90","Jednostki sterujące systemów mechatronicznych i ich programowanie","dr inż. K. Suchenia","208E","L1","laboratoria","aktywne"
"Its1","2026-05-15","08:30","135","Skanowanie, obrazowanie i szybkie prototypowanie elemntów mechatroniki","dr inż. Z. Pilch / mgr inż. M. Gibas","WA203","L1","laboratoria","aktywne"
"Its1","2026-05-15","11:00","135","Skanowanie, obrazowanie i szybkie prototypowanie elemntów mechatroniki","dr inż. Z. Pilch / mgr inż. M. Gibas","WA203","Lk1","laboratoria","aktywne"
"Its1","2026-05-15","13:30","90","Skanowanie, obrazowanie i szybkie prototypowanie elemntów mechatroniki","dr inż. Z. Pilch","9","W","wykład","aktywne"
"Its1","2026-05-18","09:15","90","Technologie IoT","dr inż. P. Król","201","W","wykład","aktywne"
"Its1","2026-05-18","11:00","90","Technologie IoT","dr inż. P. Król","201","Lk1","laboratoria","aktywne"
"Its1","2026-05-18","14:30","180","LabVIEW w sterowaniu systemów mechatronicznych","mgr inż. K. Sołtys","12","Lk1","laboratoria","aktywne"
"Its1","2026-05-19","09:15","90","Język niemiecki","mgr E. Targosz","150SJO","Lek","laboratoria","aktywne"
"Its1","2026-05-19","09:15","90","Język angielski","mgr E. Szabat","9","Lek1","laboratoria","aktywne"
"Its1","2026-05-19","14:30","90","Sensory w układach automatyki i robotyki","prof. K. Tomczyk / dr inż. M. Sieja","208B","L1","laboratoria","aktywne"
"Its1","2026-05-20","10:00","135","Sterowanie i programowanie robotów stacjonarnych","dr inż. M. Sieja","11","L1","laboratoria","aktywne"
"Its1","2026-05-21","10:15","135","Zintegrowane systemy sterowania w budownictwie","dr inż. A. Romańska","WA201","L1","laboratoria","aktywne"
"Its1","2026-05-21","16:45","90","Jednostki sterujące systemów mechatronicznych i ich programowanie","dr inż. K. Suchenia","A3","W","wykład","aktywne"
"Its1","2026-05-21","18:30","90","Jednostki sterujące systemów mechatronicznych i ich programowanie","dr inż. K. Suchenia","208E","L1","laboratoria","aktywne"
"Its1","2026-05-22","09:15","90","Wbudowane systemy sterowania","dr inż. D. Dorota","208G","L1","laboratoria","aktywne"
"Its1","2026-05-22","14:15","90","Wybrane metody obliczeniowe inżynierii","prof. V. Samotyy","10","W","wykład","aktywne"
"Its1","2026-05-24","07:00","900","Zielone Świątki","Brak","-","Wszystkie grupy","święto","wolne"
"Its1","2026-05-25","11:00","90","Technologie IoT","dr inż. P. Król","201","Lk1","laboratoria","aktywne"
"Its1","2026-05-26","09:15","90","Język niemiecki","mgr E. Targosz","150SJO","Lek","laboratoria","aktywne"
"Its1","2026-05-26","09:15","90","Język angielski","mgr E. Szabat","9","Lek1","laboratoria","aktywne"
"Its1","2026-05-27","10:00","135","Sterowanie i programowanie robotów stacjonarnych","dr inż. M. Sieja","11","L1","laboratoria","aktywne"
"Its1","2026-05-28","18:30","90","Jednostki sterujące systemów mechatronicznych i ich programowanie","dr inż. K. Suchenia","208E","L1","laboratoria","aktywne"
"Its1","2026-05-29","08:30","135","Skanowanie, obrazowanie i szybkie prototypowanie elemntów mechatroniki","dr inż. Z. Pilch / mgr inż. M. Gibas","WA203","L1","laboratoria","aktywne"
"Its1","2026-05-29","11:00","135","Skanowanie, obrazowanie i szybkie prototypowanie elemntów mechatroniki","dr inż. Z. Pilch / mgr inż. M. Gibas","WA203","Lk1","laboratoria","aktywne"
"Its1","2026-05-29","13:30","90","Skanowanie, obrazowanie i szybkie prototypowanie elemntów mechatroniki","dr inż. Z. Pilch","9","W","wykład","aktywne"
"Its1","2026-06-01","09:15","90","Technologie IoT","dr inż. P. Król","201","W","wykład","aktywne"
"Its1","2026-06-01","11:00","90","Technologie IoT","dr inż. P. Król","201","Lk1","laboratoria","aktywne"
"Its1","2026-06-01","14:30","180","LabVIEW w sterowaniu systemów mechatronicznych","mgr inż. K. Sołtys","12","Lk1","laboratoria","aktywne"
"Its1","2026-06-02","09:15","90","Język niemiecki","mgr E. Targosz","150SJO","Lek","laboratoria","aktywne"
"Its1","2026-06-02","09:15","90","Język angielski","mgr E. Szabat","9","Lek1","laboratoria","aktywne"
"Its1","2026-06-02","14:30","90","Sensory w układach automatyki i robotyki","prof. K. Tomczyk / dr inż. M. Sieja","208B","L1","laboratoria","aktywne"
"Its1","2026-06-04","07:00","900","Boże Ciało","Brak","-","Wszystkie grupy","święto","wolne"
"Its1","2026-06-05","07:00","900","Boże Ciało","Brak","-","Wszystkie grupy","święto","wolne"
"Its1","2026-06-09","09:15","90","Język niemiecki","mgr E. Targosz","150SJO","Lek","laboratoria","aktywne"
"Its1","2026-06-09","09:15","90","Język angielski","mgr E. Szabat","9","Lek1","laboratoria","aktywne"
"Its1","2026-06-12","09:15","90","Skanowanie, obrazowanie i szybkie prototypowanie elemntów mechatroniki","dr inż. Z. Pilch / mgr inż. M. Gibas","WA203","L1","laboratoria","aktywne"
"Its1","2026-06-12","11:00","135","Skanowanie, obrazowanie i szybkie prototypowanie elemntów mechatroniki","dr inż. Z. Pilch / mgr inż. M. Gibas","WA203","Lk1","laboratoria","aktywne"
"Its1","2026-06-15","09:15","90","Technologie IoT","dr inż. P. Król","201","W","wykład","aktywne"
"Its1","2026-06-15","14:30","180","LabVIEW w sterowaniu systemów mechatronicznych","mgr inż. K. Sołtys","12","Lk1","laboratoria","aktywne"
"Its1","2026-06-16","09:15","90","Język niemiecki","mgr E. Targosz","150SJO","Lek","laboratoria","aktywne"
"Its1","2026-06-16","09:15","90","Język angielski","mgr E. Szabat","9","Lek1","laboratoria","aktywne"
"Its1","2026-06-16","14:30","90","Sensory w układach automatyki i robotyki","prof. K. Tomczyk / dr inż. M. Sieja","208B","L1","laboratoria","aktywne"
"Its3","2026-02-24","11:00","90","Nowoczesne magazyny energii","mgr inż. K. Sołtys","12","P2","laboratoria","aktywne"
"Its3","2026-02-24","11:00","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk1","laboratoria","aktywne"
"Its3","2026-02-24","12:45","90","Nowoczesne magazyny energii","mgr inż. K. Sołtys","12","P1","laboratoria","aktywne"
"Its3","2026-02-24","12:45","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk2","laboratoria","aktywne"
"Its3","2026-02-24","14:30","135","Seminarium dyplomowe","prof. K. Kluszczyński","10","S1","laboratoria","aktywne"
"Its3","2026-02-25","12:45","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P1","laboratoria","aktywne"
"Its3","2026-02-25","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P2","laboratoria","aktywne"
"Its3","2026-02-26","09:15","180","Nowoczesne magazyny energii","dr inż. S. Bartel","9","W","wykład","aktywne"
"Its3","2026-02-26","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","9","W","wykład","aktywne"
"Its3","2026-02-27","10:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L1","laboratoria","aktywne"
"Its3","2026-02-27","12:30","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L2","laboratoria","aktywne"
"Its3","2026-02-27","15:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L3","laboratoria","aktywne"
"Its3","2026-03-03","11:00","90","Nowoczesne magazyny energii","mgr inż. K. Sołtys","12","P2","laboratoria","aktywne"
"Its3","2026-03-03","11:00","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk1","laboratoria","aktywne"
"Its3","2026-03-03","12:45","90","Nowoczesne magazyny energii","mgr inż. K. Sołtys","12","P1","laboratoria","aktywne"
"Its3","2026-03-03","12:45","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk2","laboratoria","aktywne"
"Its3","2026-03-03","14:30","135","Seminarium dyplomowe","prof. K. Kluszczyński","10","S1","laboratoria","aktywne"
"Its3","2026-03-04","12:45","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P1","laboratoria","aktywne"
"Its3","2026-03-04","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P2","laboratoria","aktywne"
"Its3","2026-03-05","09:15","180","Nowoczesne magazyny energii","dr inż. S. Bartel","9","W","wykład","aktywne"
"Its3","2026-03-05","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","9","W","wykład","aktywne"
"Its3","2026-03-05","18:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","W","wykład","aktywne"
"Its3","2026-03-06","10:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L1","laboratoria","aktywne"
"Its3","2026-03-06","12:30","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L2","laboratoria","aktywne"
"Its3","2026-03-06","15:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L3","laboratoria","aktywne"
"Its3","2026-03-10","11:00","90","Nowoczesne magazyny energii","mgr inż. K. Sołtys","12","P2","laboratoria","aktywne"
"Its3","2026-03-10","11:00","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk1","laboratoria","aktywne"
"Its3","2026-03-10","12:45","90","Nowoczesne magazyny energii","mgr inż. K. Sołtys","12","P1","laboratoria","aktywne"
"Its3","2026-03-10","12:45","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk2","laboratoria","aktywne"
"Its3","2026-03-10","14:30","90","Sztuka redagowania, dyskusji i prezentacji","prof. K. Kluszczyński","10","S1","laboratoria","aktywne"
"Its3","2026-03-10","16:15","135","Seminarium dyplomowe","prof. K. Kluszczyński","10","S1","laboratoria","aktywne"
"Its3","2026-03-11","12:45","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P1","laboratoria","aktywne"
"Its3","2026-03-11","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P2","laboratoria","aktywne"
"Its3","2026-03-12","09:15","180","Nowoczesne magazyny energii","dr inż. S. Bartel","9","W","wykład","aktywne"
"Its3","2026-03-12","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","9","W","wykład","aktywne"
"Its3","2026-03-13","10:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L1","laboratoria","aktywne"
"Its3","2026-03-13","12:30","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L2","laboratoria","aktywne"
"Its3","2026-03-13","15:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L3","laboratoria","aktywne"
"Its3","2026-03-17","11:00","90","Nowoczesne magazyny energii","mgr inż. K. Sołtys","12","P2","laboratoria","aktywne"
"Its3","2026-03-17","11:00","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk1","laboratoria","aktywne"
"Its3","2026-03-17","12:45","90","Nowoczesne magazyny energii","mgr inż. K. Sołtys","12","P1","laboratoria","aktywne"
"Its3","2026-03-17","12:45","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk2","laboratoria","aktywne"
"Its3","2026-03-18","12:45","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P1","laboratoria","aktywne"
"Its3","2026-03-18","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P2","laboratoria","aktywne"
"Its3","2026-03-19","10:00","135","Nowoczesne magazyny energii","dr inż. S. Bartel","9","W","wykład","aktywne"
"Its3","2026-03-19","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","9","W","wykład","aktywne"
"Its3","2026-03-19","18:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","W","wykład","aktywne"
"Its3","2026-03-20","10:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L1","laboratoria","aktywne"
"Its3","2026-03-20","12:30","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L2","laboratoria","aktywne"
"Its3","2026-03-20","15:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L3","laboratoria","aktywne"
"Its3","2026-03-24","11:00","90","Nowoczesne magazyny energii","mgr inż. K. Sołtys","12","P2","laboratoria","aktywne"
"Its3","2026-03-24","11:00","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk1","laboratoria","aktywne"
"Its3","2026-03-24","12:45","90","Nowoczesne magazyny energii","mgr inż. K. Sołtys","12","P1","laboratoria","aktywne"
"Its3","2026-03-24","12:45","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk2","laboratoria","aktywne"
"Its3","2026-03-24","14:30","90","Sztuka redagowania, dyskusji i prezentacji","prof. K. Kluszczyński","10","S1","laboratoria","aktywne"
"Its3","2026-03-24","16:15","135","Seminarium dyplomowe","prof. K. Kluszczyński","10","S1","laboratoria","aktywne"
"Its3","2026-03-25","12:45","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P1","laboratoria","aktywne"
"Its3","2026-03-25","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P2","laboratoria","aktywne"
"Its3","2026-03-26","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","9","W","wykład","aktywne"
"Its3","2026-03-27","10:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L1","laboratoria","aktywne"
"Its3","2026-03-27","12:30","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L2","laboratoria","aktywne"
"Its3","2026-03-27","15:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L3","laboratoria","aktywne"
"Its3","2026-03-31","11:00","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk1","laboratoria","aktywne"
"Its3","2026-03-31","12:45","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk2","laboratoria","aktywne"
"Its3","2026-03-31","14:30","90","Sztuka redagowania, dyskusji i prezentacji","prof. K. Kluszczyński","10","S1","laboratoria","aktywne"
"Its3","2026-03-31","16:15","135","Seminarium dyplomowe","prof. K. Kluszczyński","10","S1","laboratoria","aktywne"
"Its3","2026-04-01","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"Its3","2026-04-02","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"Its3","2026-04-03","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"Its3","2026-04-04","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"Its3","2026-04-05","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"Its3","2026-04-06","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"Its3","2026-04-07","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"Its3","2026-04-08","12:45","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P1","laboratoria","aktywne"
"Its3","2026-04-08","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","WA201","P2","laboratoria","aktywne"
"Its3","2026-04-09","16:15","90","Systemy informatyczne w zarządzaniu budynkami inteligentnymi","dr inż. A. Romańska","9","W","wykład","aktywne"
"Its3","2026-04-10","10:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L1","laboratoria","aktywne"
"Its3","2026-04-10","12:30","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L2","laboratoria","aktywne"
"Its3","2026-04-10","15:00","135","Systemy SCADA w zarządzaniu procesami przemysłowymi","prof. R. Sałat","WA2","L3","laboratoria","aktywne"
"Its3","2026-04-14","11:00","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk1","laboratoria","aktywne"
"Its3","2026-04-14","12:45","90","Nowoczesne magazyny energii","mgr inż. P. Tofilski","13","Lk2","laboratoria","aktywne"
"Its3","2026-04-14","14:30","90","Sztuka redagowania, dyskusji i prezentacji","prof. K. Kluszczyński","10","S1","laboratoria","aktywne"
"Its3","2026-04-14","16:15","135","Seminarium dyplomowe","prof. K. Kluszczyński","10","S1","laboratoria","aktywne"
